### DATA:
#
# 2243
#      Q             I(Q)           Error     
1.16643819E-02  1.42021215E+00  4.58371490E-02
1.19839541E-02  1.28918087E+00  4.29726951E-02
1.23035262E-02  1.23331666E+00  4.20313179E-02
1.26230983E-02  1.09975779E+00  3.63767520E-02
1.29426704E-02  1.03134537E+00  3.64635661E-02
1.32622425E-02  9.40307081E-01  3.23667042E-02
1.35818146E-02  9.00199473E-01  3.16689052E-02
1.39013867E-02  8.31604421E-01  3.08213104E-02
1.42209588E-02  7.61178493E-01  2.73247156E-02
1.45405309E-02  6.96935594E-01  2.75273025E-02
1.48601030E-02  6.82516396E-01  2.44536866E-02
1.51796751E-02  6.53517127E-01  2.54574120E-02
1.54992472E-02  6.09823287E-01  2.35771313E-02
1.58188193E-02  5.32180250E-01  2.11857632E-02
1.61383915E-02  5.45103908E-01  2.22909562E-02
1.64579636E-02  4.91586775E-01  1.97425745E-02
1.67775357E-02  4.25659508E-01  1.84373595E-02
1.70971078E-02  4.41631854E-01  1.88309681E-02
1.74166799E-02  4.34872091E-01  1.75930187E-02
1.77362520E-02  3.89313191E-01  1.70397758E-02
1.80558241E-02  3.83705497E-01  1.62727106E-02
1.83753962E-02  3.66193295E-01  1.66100040E-02
1.86949683E-02  3.52151960E-01  1.55023672E-02
1.90145404E-02  3.43970507E-01  1.50405355E-02
1.93341125E-02  3.19527924E-01  1.46911060E-02
1.96536846E-02  3.02829772E-01  1.36105064E-02
1.99732568E-02  3.07495713E-01  1.43992621E-02
2.02928289E-02  2.86562175E-01  1.24327028E-02
2.06124010E-02  2.81409800E-01  1.23279886E-02
2.09319731E-02  2.58493841E-01  1.16039831E-02
2.12515452E-02  2.41098151E-01  1.05389031E-02
2.15711173E-02  2.57838488E-01  1.09732151E-02
2.18906894E-02  2.33594924E-01  9.81354713E-03
2.22102615E-02  2.40649462E-01  1.04309386E-02
2.25298336E-02  2.22015187E-01  9.57506709E-03
2.28494057E-02  1.90113217E-01  8.99534766E-03
2.31689778E-02  2.09535688E-01  9.17365029E-03
2.34885499E-02  2.11417675E-01  8.97994824E-03
2.38081220E-02  1.93379417E-01  8.82754102E-03
2.41276942E-02  1.97570726E-01  8.74109473E-03
