### DATA:
#
# 2243
#      Q             I(Q)           Error     
1.16643819E-02  2.15506479E-01  1.77746750E-02
1.19839541E-02  2.20020965E-01  1.76725090E-02
1.23035262E-02  1.73177823E-01  1.56787839E-02
1.26230983E-02  1.40699923E-01  1.29524777E-02
1.29426704E-02  1.54582575E-01  1.40529610E-02
1.32622425E-02  1.54566839E-01  1.30632827E-02
1.35818146E-02  1.55670926E-01  1.31098572E-02
1.39013867E-02  1.38104007E-01  1.25033492E-02
1.42209588E-02  1.03036635E-01  1.00078024E-02
1.45405309E-02  1.33603349E-01  1.19979344E-02
1.48601030E-02  1.24157414E-01  1.03825647E-02
1.51796751E-02  1.18909881E-01  1.08099896E-02
1.54992472E-02  8.85248035E-02  8.94235540E-03
1.58188193E-02  1.01964794E-01  9.23145935E-03
1.61383915E-02  9.12347957E-02  9.07820184E-03
1.64579636E-02  7.76613280E-02  7.80525664E-03
1.67775357E-02  8.70540217E-02  8.30027554E-03
1.70971078E-02  8.62626433E-02  8.26246291E-03
1.74166799E-02  7.67534003E-02  7.35164294E-03
1.77362520E-02  7.83421472E-02  7.60926213E-03
1.80558241E-02  6.96312189E-02  6.89451816E-03
1.83753962E-02  6.57778904E-02  6.97244192E-03
1.86949683E-02  7.86700919E-02  7.27305235E-03
1.90145404E-02  6.09150119E-02  6.28290372E-03
1.93341125E-02  6.75681606E-02  6.69024512E-03
1.96536846E-02  6.42204583E-02  6.20842585E-03
1.99732568E-02  6.62433431E-02  6.62433449E-03
2.02928289E-02  6.17109276E-02  5.68095129E-03
2.06124010E-02  5.45038097E-02  5.37041994E-03
2.09319731E-02  5.96190766E-02  5.48838079E-03
2.12515452E-02  4.62715402E-02  4.53729788E-03
2.15711173E-02  5.29271774E-02  4.91416501E-03
2.18906894E-02  4.15487401E-02  4.05474193E-03
2.22102615E-02  5.56737818E-02  4.94024949E-03
2.25298336E-02  5.02542295E-02  4.45934199E-03
2.28494057E-02  5.36572933E-02  4.61808452E-03
2.31689778E-02  5.37340790E-02  4.54135844E-03
