Lag_time_ns,Correlation,Confidence_interval_low_bound,Confidence_interval_high_bound
0.34,0.6980015530590473,-0.07220166228117209,0.07220166228117209
0.35000000000000003,0.6941732783498348,-0.07302791483527349,0.07302791483527349
0.36,0.6899244408312171,-0.07383603452938847,0.07383603452938847
0.37,0.684757999368165,-0.07462570088976728,0.07462570088976728
0.38,0.681490903883247,-0.07539549875908147,0.07539549875908147
0.39,0.6786681204411159,-0.07615029780425431,0.07615029780425431
0.4,0.6742363648784421,-0.07689153949421823,0.07689153949421823
0.41000000000000003,0.6700630092186204,-0.07761619107045514,0.07761619107045514
0.42,0.6680317698094472,-0.07832531911464635,0.07832531911464635
0.43,0.6640757891729426,-0.07902384884153202,0.07902384884153202
0.44,0.6593990325695906,-0.0797081164948048,0.0797081164948048
0.45,0.6556991052694152,-0.08037707711920117,0.08037707711920117
0.46,0.6528453159438262,-0.08103312165056531,0.08103312165056531
0.47000000000000003,0.6477217783728091,-0.08167826725492133,0.08167826725492133
0.48,0.643896486391288,-0.08230838774464555,0.08230838774464555
0.49,0.6407298615637051,-0.0829263839035499,0.0829263839035499
0.5,0.6361607556543413,-0.08353381166864449,0.08353381166864449
0.51,0.6323333016116723,-0.0841283144479128,0.0841283144479128
0.52,0.6302469839995821,-0.08471158778831045,0.08471158778831045
0.53,0.6274193862450721,-0.08528706903007977,0.08528706903007977
0.54,0.6236035859566578,-0.08585359232333534,0.08585359232333534
0.55,0.6200972332379637,-0.08640959877321808,0.08640959877321808
0.56,0.6174763879799627,-0.08695587473082111,0.08695587473082111
0.5700000000000001,0.6148119883095681,-0.08749417515490066,0.08749417515490066
0.58,0.6101964229974101,-0.08802459065651824,0.08802459065651824
0.59,0.6061361504911241,-0.08854396567749201,0.08854396567749201
0.6,0.6040104362227235,-0.08905348277381842,0.08905348277381842
0.61,0.6008951870622591,-0.08955656399994472,0.08955656399994472
0.62,0.5974036350122675,-0.09005170198030521,0.09005170198030521
0.63,0.595795873072676,-0.09053844170037195,0.09053844170037195
0.64,0.5936000223821813,-0.09101998316003801,0.09101998316003801
0.65,0.5898859075263813,-0.09149547522487761,0.09149547522487766
0.66,0.5867369440778862,-0.09196262297829733,0.09196262297829727
0.67,0.5849838469555733,-0.09242247295141576,0.09242247295141581
0.68,0.5819057652012425,-0.0928773226569905,0.09287732265699045
0.6900000000000001,0.5797834254394494,-0.09332521623087714,0.09332521623087708
0.7000000000000001,0.5767807335549608,-0.09376773254010362,0.09376773254010362
0.71,0.5732409285266707,-0.09420363057299341,0.09420363057299341
0.72,0.5713592309998586,-0.09463222353441403,0.09463222353441403
0.73,0.5699217164347252,-0.09505609386866781,0.09505609386866776
0.74,0.5670673595670359,-0.09547596639457878,0.09547596639457878
0.75,0.5639266567888621,-0.09588983271569018,0.09588983271569018
0.76,0.5611409525839156,-0.09629737800201515,0.09629737800201521
0.77,0.5572408396830113,-0.09669921451704988,0.09669921451704988
0.78,0.5542948275444094,-0.09709385600684667,0.09709385600684661
0.79,0.551515605890903,-0.09748276331862815,0.09748276331862815
0.8,0.5483924043161549,-0.09786625812051813,0.09786625812051819
0.81,0.5474576430992618,-0.09824395010722087,0.09824395010722087
0.8200000000000001,0.5453950839432784,-0.09861891650604476,0.09861891650604471
0.8300000000000001,0.5424986259095581,-0.0989896584830725,0.0989896584830725
0.84,0.5407850696087257,-0.09935511157565391,0.09935511157565391
0.85,0.5388006462055814,-0.09971693294976519,0.09971693294976525
0.86,0.5364195046669201,-0.10007480995151075,0.10007480995151075
0.87,0.5348073540558338,-0.10042827231586288,0.10042827231586293
0.88,0.5337111675066806,-0.10077838472629591,0.10077838472629597
0.89,0.5313102067606408,-0.10112585867026602,0.10112585867026602
0.9,0.5281552470059431,-0.1014690394238198,0.1014690394238198
0.91,0.5267611805911188,-0.10180702025801125,0.10180702025801125
0.92,0.5260622717119097,-0.10214210972567683,0.10214210972567683
0.93,0.5230271783650412,-0.10247521921976349,0.10247521921976355
0.9400000000000001,0.52130551213304,-0.10280343528244495,0.10280343528244495
0.9500000000000001,0.5188472486486423,-0.10312845980416685,0.10312845980416685
0.96,0.5172815577009529,-0.10344941937573238,0.10344941937573238
0.97,0.5151492491551609,-0.10376746100445045,0.10376746100445045
0.98,0.5124286642245911,-0.10408192614092648,0.10408192614092648
0.99,0.5099439289832978,-0.10439214621019005,0.1043921462101901
1.0,0.5075752316657745,-0.10469845921901355,0.10469845921901355
1.01,0.5052706579006829,-0.10500105198049359,0.10500105198049359
1.02,0.5030425751006791,-0.10530004546742278,0.10530004546742278
1.03,0.5008518934642735,-0.10559557238265666,0.1055955723826566
1.04,0.4983985667332964,-0.10588771686837184,0.10588771686837184
1.05,0.4951173517893373,-0.10617621424708718,0.10617621424708718
1.06,0.49366552591666973,-0.1064601589997079,0.1064601589997079
1.07,0.4919941965064876,-0.10674169227895342,0.10674169227895342
1.08,0.4889333478053188,-0.10702058937567077,0.10702058937567077
1.09,0.4872652909456969,-0.10729531554237615,0.10729531554237615
1.1,0.48549417204908835,-0.10756747588911009,0.10756747588911014
1.11,0.4828812586701959,-0.10783698190565882,0.10783698190565877
1.12,0.4804827327129221,-0.10810293367433194,0.10810293367433199
1.1300000000000001,0.4778661826126618,-0.10836560695024638,0.10836560695024633
1.1400000000000001,0.47511304233714546,-0.10862480227662374,0.10862480227662374
1.1500000000000001,0.4732612855461232,-0.10888041315903213,0.10888041315903213
1.16,0.4709480220000011,-0.10913344371515127,0.10913344371515132
1.17,0.468291984286081,-0.10938342994445127,0.10938342994445127
1.18,0.4660844499318769,-0.10963004394265319,0.10963004394265319
1.19,0.4642104236953697,-0.10987379259430807,0.10987379259430807
1.2,0.46103096579482417,-0.11011505198546506,0.110115051985465
1.21,0.4590160048424035,-0.11035250113616829,0.11035250113616829
1.22,0.45692569730138116,-0.11058737606359648,0.11058737606359653
1.23,0.4550415468307745,-0.11081962563739506,0.11081962563739506
1.24,0.45309485907240865,-0.1110494840331504,0.1110494840331504
1.25,0.45138567608166585,-0.11127691120596456,0.11127691120596456
1.26,0.4502417994888196,-0.11150216714680561,0.11150216714680561
1.27,0.447211079550086,-0.11172583216572984,0.11172583216572984
1.28,0.4449021706280284,-0.1119460582772579,0.1119460582772579
1.29,0.4442290722891534,-0.11216359050334274,0.11216359050334268
1.3,0.442120553892898,-0.11238004584757738,0.11238004584757738
1.31,0.4404711222891923,-0.11259404104309495,0.112594041043095
1.32,0.43909558349648703,-0.11280604107280545,0.11280604107280545
1.33,0.4369752397855655,-0.11301632510405396,0.1130163251040539
1.34,0.4355859817127245,-0.11322419824193414,0.11322419824193414
1.35,0.4327258128912085,-0.1134303743863786,0.1134303743863786
1.36,0.43070259455630916,-0.11363348503798448,0.11363348503798448
1.37,0.4288055299919211,-0.11383434348664923,0.11383434348664923
1.3800000000000001,0.4277506597723858,-0.11403308729575862,0.11403308729575856
1.3900000000000001,0.4252359021590867,-0.11423051124102579,0.11423051124102579
1.4000000000000001,0.42406517974511043,-0.11442528602968322,0.11442528602968322
1.41,0.4237187577616008,-0.1146186615597567,0.1146186615597567
1.42,0.42108173586329317,-0.1148113963767664,0.11481139637676635
1.43,0.4198053264695289,-0.11500142265780922,0.11500142265780916
1.44,0.4180095971327669,-0.11518998800482905,0.11518998800482899
1.45,0.4159496818079961,-0.1153766393691606,0.11537663936916054
1.46,0.4133444685262169,-0.11556115861981497,0.11556115861981503
1.47,0.41050423888205745,-0.11574308503818442,0.11574308503818442
1.48,0.40962322421390307,-0.11592224021698572,0.11592224021698572
1.49,0.40749750249912337,-0.11610035254398315,0.11610035254398315
1.5,0.40539515578232543,-0.11627635244489104,0.11627635244489098
1.51,0.4042797655347629,-0.11645027909643096,0.11645027909643096
1.52,0.40323625460127427,-0.11662299274051513,0.11662299274051507
1.53,0.400742034193381,-0.11679456249834469,0.11679456249834469
1.54,0.39734955111098136,-0.11696376929642144,0.11696376929642138
1.55,0.3954431956706074,-0.11712988508873845,0.11712988508873845
1.56,0.3924977572232749,-0.11729417887317617,0.11729417887317622
1.57,0.39057352036569715,-0.11745580958637164,0.11745580958637158
1.58,0.3888804652779129,-0.11761564051246215,0.11761564051246215
1.59,0.38533652983111355,-0.11777387467425737,0.11777387467425737
1.6,0.38207759143647074,-0.11792903137521954,0.11792903137521954
1.61,0.37974150451819494,-0.11808137598410418,0.11808137598410418
1.62,0.376250212310522,-0.11823167064193668,0.11823167064193668
1.6300000000000001,0.37367796083994154,-0.11837902881815299,0.11837902881815299
1.6400000000000001,0.37174584905410746,-0.11852419956111754,0.11852419956111754
1.6500000000000001,0.36800436314987933,-0.11866769811216371,0.11866769811216371
1.6600000000000001,0.36557650462005675,-0.11880815453056692,0.11880815453056692
1.67,0.36373731827314404,-0.11894660117987971,0.11894660117987971
1.68,0.3605728022358126,-0.11908349976203314,0.11908349976203314
1.69,0.3584546913037146,-0.11921787352986571,0.11921787352986574
1.7,0.3557640279311099,-0.11935052459228457,0.11935052459228457
1.71,0.35349910055427514,-0.11948104771007279,0.11948104771007279
1.72,0.3516901051213048,-0.11960977446778379,0.11960977446778381
1.73,0.34977067616202295,-0.11973705082521047,0.11973705082521047
1.74,0.3477089548345264,-0.1198628087446964,0.1198628087446964
1.75,0.3458573353085218,-0.11998695898336831,0.11998695898336831
1.76,0.344737777538074,-0.12010966420382652,0.12010966420382652
1.77,0.34183370128107093,-0.12023145228570209,0.12023145228570209
1.78,0.34014619351134556,-0.12035107696279562,0.12035107696279562
1.79,0.3394904933954381,-0.12046940643204934,0.12046940643204934
1.8,0.33718190619291605,-0.12058716468937808,0.12058716468937808
1.81,0.33460634786368904,-0.12070321428391323,0.12070321428391323
1.82,0.3332343316764391,-0.12081738882558657,0.12081738882558657
1.83,0.3314326513296368,-0.12093052249056935,0.12093052249056935
1.84,0.3291194574973472,-0.12104233207776094,0.12104233207776094
1.85,0.3275569598320301,-0.1211524853444747,0.1211524853444747
1.86,0.32610654345764556,-0.12126149654131257,0.12126149654131257
1.87,0.3248211631735099,-0.12136944785894604,0.12136944785894604
1.8800000000000001,0.32379498821334773,-0.12147645504988791,0.12147645504988791
1.8900000000000001,0.321027624200423,-0.1215826939049463,0.1215826939049463
1.9000000000000001,0.32008884366156165,-0.12168703414936499,0.12168703414936499
1.9100000000000001,0.31708318198499486,-0.12179067643347413,0.12179067643347413
1.92,0.315518439369477,-0.12189229576701288,0.12189229576701288
1.93,0.3128768390801993,-0.12199283123037552,0.12199283123037552
1.94,0.3111474296950965,-0.12209160959790902,0.12209160959790905
1.95,0.3094014492336074,-0.12218922046222247,0.12218922046222247
1.96,0.307695476142578,-0.12228566231618954,0.12228566231618954
1.97,0.3073235602544484,-0.1223809688313372,0.1223809688313372
1.98,0.304539665177138,-0.1224759711934304,0.1224759711934304
1.99,0.3029192338249599,-0.12256918853498588,0.12256918853498588
2.0,0.30085832013314867,-0.12266134679427526,0.12266134679427526
2.0100000000000002,0.2993707823830597,-0.12275218753198255,0.12275218753198258
2.02,0.29828268426416626,-0.12284206601499059,0.12284206601499059
2.0300000000000002,0.29523287697385986,-0.12293122733843395,0.12293122733843392
2.04,0.2944984691782528,-0.12301851204986836,0.12301851204986836
2.05,0.2914469621514025,-0.12310530162399974,0.12310530162399974
2.06,0.28938745477515637,-0.12319024267307799,0.12319024267307799
2.07,0.2880927798296672,-0.12327393019591765,0.12327393019591765
2.08,0.2883923615872011,-0.12335681456649406,0.12335681456649406
2.09,0.28875777023964255,-0.12343981557920164,0.12343981557920164
2.1,0.28663382536935517,-0.12352297107400212,0.12352297107400212
2.11,0.2863222561058966,-0.12360485305553462,0.12360485305553465
2.12,0.2848608181301891,-0.12368650309304113,0.12368650309304113
2.13,0.2826954682910925,-0.12376726870099392,0.12376726870099392
2.14,0.2814653776546991,-0.12384675962725972,0.12384675962725972
2.15,0.2801370798479078,-0.12392550995554985,0.12392550995554985
2.16,0.2792740080996024,-0.12400346944956697,0.12400346944956697
2.17,0.2775551297328612,-0.12408090078368594,0.12408090078368594
2.18,0.2780077150082582,-0.1241573344956362,0.1241573344956362
2.19,0.2748950606822333,-0.12423397042302736,0.12423397042302736
2.2,0.2755329124600268,-0.12430885420208385,0.12430885420208387
2.21,0.2739907395724075,-0.12438404049947493,0.12438404049947493
2.22,0.2730928877645083,-0.12445834284558899,0.12445834284558899
2.23,0.2724769179454653,-0.124532115122127,0.12453211512212697
2.24,0.27203129037907964,-0.12460551160061967,0.12460551160061967
2.25,0.27192379405870026,-0.12467862520425804,0.12467862520425804
2.2600000000000002,0.2706423653813357,-0.1247516382367872,0.1247516382367872
2.27,0.2694687742895094,-0.12482392264253955,0.12482392264253955
2.2800000000000002,0.2690906210203987,-0.12489554021755589,0.12489554021755589
2.29,0.26881605849039636,-0.12496691605664878,0.12496691605664878
2.3000000000000003,0.2691511004865128,-0.1250381056964542,0.12503810569645424
2.31,0.2674881218015334,-0.12510943224297194,0.12510943224297194
2.32,0.26796452893044304,-0.12517984022167128,0.12517984022167128
2.33,0.26700664097770543,-0.12525045943173627,0.1252504594317363
2.34,0.26631114325687305,-0.1253205352922238,0.1253205352922238
2.35,0.26624324458505294,-0.12539020770394205,0.12539020770394205
2.36,0.26577748972663007,-0.12545980593079925,0.12545980593079925
2.37,0.264499695576261,-0.12552912248030026,0.1255291224803003
2.38,0.2643796645653998,-0.125597736410823,0.125597736410823
2.39,0.26539068866433396,-0.12566625066861775,0.12566625066861775
2.4,0.26434264743539204,-0.1257352521799553,0.1257352521799553
2.41,0.2641025987134789,-0.1258036723864429,0.1258036723864429
2.42,0.2641374917695908,-0.1258719312950521,0.1258719312950521
2.43,0.26185629904225444,-0.12594017123086515,0.12594017123086515
2.44,0.26098105814223327,-0.12600720155612183,0.12600720155612183
2.45,0.25964184200808677,-0.12607374925715828,0.12607374925715825
2.46,0.25898453157168405,-0.1261395811641932,0.12613958116419316
2.47,0.2570917001934555,-0.1262050460928178,0.1262050460928178
2.48,0.2569848452526808,-0.1262695243931089,0.1262695243931089
2.49,0.2552701760537806,-0.12633391623893264,0.12633391623893264
2.5,0.2539541094563295,-0.12639741952118108,0.12639741952118105
2.5100000000000002,0.25464339351698884,-0.12646023829990516,0.12646023829990516
2.52,0.2543392107569306,-0.12652336710351436,0.12652336710351436
2.5300000000000002,0.25376186762728364,-0.12658631380715582,0.12658631380715585
2.54,0.2537206046805362,-0.12664894398741616,0.12664894398741616
2.5500000000000003,0.2527238446310133,-0.12671152286002,0.12671152286001997
2.56,0.251654378640998,-0.1267735804788236,0.1267735804788236
2.57,0.251455983209285,-0.1268350840035185,0.1268350840035185
2.58,0.2487957570801532,-0.12689646085324985,0.12689646085324982
2.59,0.24683065869929577,-0.1269565171828921,0.12695651718289214
2.6,0.24626034288963305,-0.12701560082699684,0.1270156008269968
2.61,0.24426428622159427,-0.12707438447329256,0.12707438447329253
2.62,0.24448398666898657,-0.12713219251724034,0.12713219251724034
2.63,0.24238886099408935,-0.12719007825260129,0.12719007825260126
2.64,0.24169064302177554,-0.12724695046332765,0.12724695046332765
2.65,0.23956938896863944,-0.127303470308688,0.127303470308688
2.66,0.23786936942465448,-0.1273589779598489,0.1273589779598489
2.67,0.2363506958195328,-0.12741367695393035,0.12741367695393038
2.68,0.235221850932144,-0.12746765670151505,0.12746765670151503
2.69,0.23475270671108553,-0.12752109952632565,0.12752109952632565
2.7,0.23312419661810393,-0.1275743071285501,0.12757430712855009
2.71,0.2306223336838912,-0.12762675735086756,0.12762675735086756
2.72,0.22959031213753456,-0.12767806697265435,0.12767806697265438
2.73,0.22949550578102113,-0.12772889807058763,0.12772889807058763
2.74,0.22897675946624746,-0.1277796670013873,0.12777966700138726
2.75,0.22866167982005184,-0.12783018665078047,0.12783018665078047
2.7600000000000002,0.2266437991380878,-0.127880547486688,0.12788054748668803
2.77,0.22503612533374223,-0.1279300040960437,0.12793000409604366
2.7800000000000002,0.22518272965719838,-0.12797874285457436,0.1279787428545744
2.79,0.22356579222410783,-0.12802752654685368,0.12802752654685368
2.8000000000000003,0.22238202166225526,-0.12807559398161708,0.12807559398161708
2.81,0.22239777168681826,-0.12812313598575253,0.12812313598575256
2.82,0.22155112535403446,-0.12817066708599856,0.12817066708599853
2.83,0.2207697433695142,-0.1282178195629728,0.12821781956297282
2.84,0.2204190655782198,-0.12826462287368914,0.12826462287368914
2.85,0.2205470733263023,-0.12831126062376286,0.12831126062376286
2.86,0.21989069557178803,-0.12835793558408187,0.12835793558408187
2.87,0.2193725160671226,-0.12840431632051236,0.12840431632051236
2.88,0.2189445562467056,-0.1284504620900801,0.1284504620900801
2.89,0.21814399887113928,-0.12849641151445218,0.12849641151445218
2.9,0.2176501858867494,-0.12854200928467147,0.12854200928467147
2.91,0.2172405636939474,-0.12858738478933796,0.12858738478933796
2.92,0.2159431641843407,-0.1286325737432686,0.1286325737432686
2.93,0.2148719551637647,-0.1286772089687801,0.12867720896878007
2.94,0.21450652432084052,-0.12872138720846288,0.1287213872084629
2.95,0.2137324431761979,-0.12876540022886543,0.12876540022886543
2.96,0.21473639563633679,-0.12880908128959423,0.12880908128959423
2.97,0.2145511994768681,-0.12885315865726754,0.1288531586572675
2.98,0.21443618090414068,-0.12889714499637098,0.128897144996371
2.99,0.21348270885294898,-0.12894106920574555,0.12894106920574552
3.0,0.2128807808172349,-0.12898458891369705,0.12898458891369705
3.0100000000000002,0.21205026820619022,-0.12902784899950046,0.12902784899950048
3.02,0.21145661610092836,-0.12907075787188405,0.12907075787188405
3.0300000000000002,0.21140740717772816,-0.1291134126860311,0.1291134126860311
3.04,0.2107751271881176,-0.12915603357247898,0.12915603357247898
3.0500000000000003,0.20948906298324632,-0.12919838596361158,0.12919838596361155
3.06,0.20790949347068904,-0.12924020947057702,0.12924020947057702
3.0700000000000003,0.2062422669117106,-0.12928139142123865,0.12928139142123868
3.08,0.20568945583272283,-0.12932190274217734,0.12932190274217734
3.09,0.20405756651435317,-0.12936218459644475,0.12936218459644475
3.1,0.20431476622312147,-0.1294018175699279,0.12940181756992788
3.11,0.20412648309619535,-0.1294415383343822,0.1294415383343822
3.12,0.20355548922659888,-0.12948117377301674,0.12948117377301677
3.13,0.20268612500088967,-0.1295205757532629,0.12952057575326292
3.14,0.20197189487666686,-0.12955963005849042,0.1295596300584904
3.15,0.20151418039640012,-0.12959839796265576,0.12959839796265576
3.16,0.2022922740478534,-0.129636978837142,0.129636978837142
3.17,0.2032276645989404,-0.12967584661443807,0.12967584661443807
3.18,0.20218438355817897,-0.1297150628597828,0.1297150628597828
3.19,0.200810576923644,-0.12975386582975515,0.12975386582975512
3.2,0.20048018534138404,-0.12979213190677344,0.12979213190677344
3.21,0.20056820259155153,-0.12983026094685646,0.12983026094685643
3.22,0.20022818829103556,-0.129868412264697,0.12986841226469698
3.23,0.19897774889292333,-0.12990642319221019,0.1299064231922102
3.24,0.1981360828614718,-0.12994394992817399,0.129943949928174
3.25,0.19792489154791848,-0.1299811491656125,0.1299811491656125
3.2600000000000002,0.1981352113158534,-0.13001825853570598,0.13001825853570595
3.27,0.1989049969980035,-0.13005543619192803,0.130055436191928
3.2800000000000002,0.19839143910917797,-0.13009289254217346,0.13009289254217346
3.29,0.19785231953024915,-0.13013014502501488,0.13013014502501488
3.3000000000000003,0.1981888466955368,-0.13016718474451386,0.13016718474451386
3.31,0.19820642779183678,-0.13020433998224562,0.13020433998224562
3.3200000000000003,0.19699668759444564,-0.13024149120981218,0.13024149120981218
3.33,0.1956620926930936,-0.1302781799193242,0.13027817991932417
3.34,0.19550044416227838,-0.13031436308112965,0.13031436308112967
3.35,0.19329460308027438,-0.13035047646236098,0.13035047646236095
3.36,0.19199604062901704,-0.13038576983469163,0.13038576983469163
3.37,0.19085112197008205,-0.13042058123491554,0.13042058123491554
3.38,0.1907934525562585,-0.13045496957124833,0.1304549695712483
3.39,0.18959761601024414,-0.13048932807422586,0.1304893280742259
3.4,0.18834125195431323,-0.13052324835362225,0.13052324835362222
3.41,0.1874205966733221,-0.1305567119395589,0.1305567119395589
3.42,0.18544116505722089,-0.13058984071972582,0.13058984071972582
3.43,0.18476588637218247,-0.13062226528062687,0.13062226528062684
3.44,0.18358521323124782,-0.13065444616598967,0.1306544461659897
3.45,0.1827212081325667,-0.13068620931341857,0.13068620931341857
3.46,0.18143898239129844,-0.13071766658149447,0.1307176665814945
3.47,0.1787986341003543,-0.13074867649251046,0.13074867649251048
3.48,0.17811188177601595,-0.13077878340413132,0.13077878340413135
3.49,0.17689120011783632,-0.13080865263315514,0.1308086526331551
3.5,0.17658581759440162,-0.13083810717052527,0.13083810717052524
3.5100000000000002,0.17603705211493528,-0.13086745350075743,0.13086745350075743
3.52,0.17531234531184198,-0.13089661120045498,0.13089661120045498
3.5300000000000002,0.1748060001961289,-0.13092552290858128,0.13092552290858128
3.54,0.17412329598245738,-0.13095426152173562,0.1309542615217356
3.5500000000000003,0.17243821287360386,-0.13098276986420632,0.1309827698642063
3.56,0.17117781474149824,-0.1310107230706134,0.1310107230706134
3.5700000000000003,0.17034875696092477,-0.13103826330179,0.13103826330179003
3.58,0.16935985526720715,-0.13106553170696444,0.13106553170696444
3.59,0.16791459194452027,-0.1310924788622452,0.1310924788622452
3.6,0.1682413130099523,-0.1311189626652375,0.1311189626652375
3.61,0.16796449432449317,-0.13114554425112607,0.13114554425112607
3.62,0.16725210015319214,-0.131172033075921,0.131172033075921
3.63,0.16577584595314596,-0.13119829240075206,0.13119829240075206
3.64,0.16586922464783965,-0.1312240850973589,0.1312240850973589
3.65,0.1643171975117211,-0.13124990178207124,0.13124990178207122
3.66,0.16352770210286258,-0.13127523266098245,0.13127523266098243
3.67,0.16366235434906032,-0.1313003158930702,0.1313003158930702
3.68,0.16416676450249487,-0.13132543564755886,0.13132543564755886
3.69,0.16337310965361093,-0.1313507056311487,0.13135070563114873
3.7,0.16387919951914912,-0.1313757270822034,0.13137572708220344
3.71,0.16294261104172897,-0.13140089898497473,0.1314008989849747
3.72,0.16283901495726516,-0.13142577925023552,0.13142577925023552
3.73,0.16273106038819946,-0.1314506231884447,0.1314506231884447
3.74,0.16141419291109008,-0.13147542951161445,0.13147542951161448
3.75,0.16037460068111223,-0.1314998314121783,0.13149983141217833
3.7600000000000002,0.1603320048988842,-0.131523915562301,0.131523915562301
3.77,0.15940813316552307,-0.13154798251465852,0.13154798251465852
3.7800000000000002,0.15799975134948066,-0.13157176858023076,0.13157176858023076
3.79,0.15728677858833254,-0.13159513201286835,0.13159513201286835
3.8000000000000003,0.157731414236285,-0.13161828097522474,0.13161828097522477
3.81,0.15684793813059766,-0.13164155689731893,0.13164155689731893
3.8200000000000003,0.15697401650506604,-0.13166456876006585,0.13166456876006583
3.83,0.15585653129598945,-0.13168761360179296,0.13168761360179296
3.84,0.15579261686234225,-0.13171032755604917,0.13171032755604917
3.85,0.15516030447285412,-0.1317330189732006,0.1317330189732006
3.86,0.15559483192796825,-0.13175552270910043,0.13175552270910046
3.87,0.15434471030988733,-0.13177814878986266,0.13177814878986266
3.88,0.15417745183269976,-0.1318004089627244,0.13180040896272444
3.89,0.1525098220764845,-0.13182261716968752,0.13182261716968752
3.9,0.15172566186218914,-0.1318443439325848,0.1318443439325848
3.91,0.1505487667842095,-0.13186584431984658,0.13186584431984658
3.92,0.150976433891582,-0.13188700903110487,0.13188700903110484
3.93,0.1501553747534262,-0.1319082907343351,0.1319082907343351
3.94,0.15007314318057355,-0.13192933821595365,0.13192933821595362
3.95,0.14849890286494558,-0.13195035929907922,0.1319503592990792
3.96,0.14690574428221037,-0.13197093843624666,0.13197093843624663
3.97,0.1450674980149039,-0.1319910752722298,0.13199107527222978
3.98,0.1447326854953936,-0.13201070835468315,0.13201070835468315
3.99,0.1434047331397456,-0.13203024801698565,0.13203024801698565
4.0,0.1433549818329657,-0.13204942795073768,0.1320494279507377
4.01,0.14414086526940315,-0.13206859179608782,0.1320685917960878
4.0200000000000005,0.14290815367251888,-0.13208796350644156,0.13208796350644156
4.03,0.14203429777713547,-0.13210700252635912,0.13210700252635912
4.04,0.14037604191607567,-0.13212580672475813,0.13212580672475815
4.05,0.1397469542254843,-0.13214417182342497,0.132144171823425
4.0600000000000005,0.13750195192206016,-0.132162370168661,0.132162370168661
4.07,0.1348423039849923,-0.13217998611909126,0.13217998611909126
4.08,0.13379337371097855,-0.13219692496880203,0.13219692496880203
4.09,0.1310787298849989,-0.1322135991909307,0.13221359919093068
4.1,0.1295043610054972,-0.13222960166579448,0.13222960166579448
4.11,0.12701099004767613,-0.13224522017447654,0.13224522017447654
4.12,0.12631511480845556,-0.13226024132052913,0.13226024132052913
4.13,0.12550362969012532,-0.13227509664207718,0.13227509664207718
4.14,0.12433725469585927,-0.13228976007064458,0.13228976007064458
4.15,0.12274195281092545,-0.13230415063456627,0.13230415063456627
4.16,0.12171288798668803,-0.13231817278715427,0.13231817278715427
4.17,0.1209599247003988,-0.13233195935395797,0.13233195935395797
4.18,0.11907499688221564,-0.13234557446056144,0.13234557446056144
4.19,0.11866465067814104,-0.13235876720661705,0.13235876720661705
4.2,0.11911310837834022,-0.13237186788058336,0.13237186788058336
4.21,0.11803486021287872,-0.13238506645065717,0.13238506645065717
4.22,0.11790488462080304,-0.13239802586692812,0.1323980258669281
4.23,0.11649134838359715,-0.13241095549387175,0.13241095549387175
4.24,0.11491156246114495,-0.13242357574053035,0.13242357574053035
4.25,0.11399419880212609,-0.1324358548572751,0.1324358548572751
4.26,0.11284804588482937,-0.13244793759156817,0.13244793759156814
4.2700000000000005,0.11317762215171105,-0.1324597775066979,0.1324597775066979
